gene	sample	condition	age	cpm
ENSOCUG00000000931	rabK9	control	kitten	3.84503275538985
ENSOCUG00000000983	rabA130	control	adult	5.56052154673445
ENSOCUG00000000983	rabA440	control	adult	5.99817982119658
ENSOCUG00000000983	rabA443	RHDV-1_24	adult	8.63309139569744
ENSOCUG00000000983	rabA444	RHDV-1_12	adult	6.70330304650494
ENSOCUG00000000983	rabA445	control	adult	5.572510685177
ENSOCUG00000000983	rabA446	control	adult	5.59480413053256
ENSOCUG00000000983	rabA447	control	adult	4.42604730020923
ENSOCUG00000000983	rabA448	RHDV-1_24	adult	20.1543117719933
ENSOCUG00000000983	rabA449	RHDV-1_24	adult	11.4384038995701
ENSOCUG00000000983	rabA450	RHDV-1_24	adult	5.31265946756082
ENSOCUG00000000983	rabA451	RHDV-1_12	adult	6.39415965787331
ENSOCUG00000000983	rabA452	RHDV-1_12	adult	5.94990758292226
ENSOCUG00000000983	rabK10	RHDV-1_24	kitten	6.80159808637292
ENSOCUG00000000983	rabK11	control	kitten	4.51139240437796
ENSOCUG00000000983	rabK12	control	kitten	5.17394395173712
ENSOCUG00000000983	rabK13	RHDV-1_12	kitten	4.10422117579016
ENSOCUG00000000983	rabK14	control	kitten	5.47649523392016
ENSOCUG00000000983	rabK1	RHDV-1_12	kitten	4.50218838483468
ENSOCUG00000000983	rabK2	control	kitten	4.74466055550671
ENSOCUG00000000983	rabK375	RHDV-2_24	kitten	6.81915140713753
ENSOCUG00000000983	rabK376	RHDV-2_24	kitten	6.13838786190455
ENSOCUG00000000983	rabK377	RHDV-2_24	kitten	4.26018869241494
ENSOCUG00000000983	rabK378	RHDV-2_24	kitten	9.4145387876121
ENSOCUG00000000983	rabK379	RHDV-2_12	kitten	3.31615249024094
ENSOCUG00000000983	rabK380	RHDV-2_12	kitten	6.71774882946688
ENSOCUG00000000983	rabK381	RHDV-2_12	kitten	4.68417175375871
ENSOCUG00000000983	rabK3	control	kitten	6.9384109064188
ENSOCUG00000000983	rabK4	RHDV-1_24	kitten	9.10462590693196
ENSOCUG00000000983	rabK5	RHDV-1_12	kitten	6.33040178728916
ENSOCUG00000000983	rabK6	RHDV-1_24	kitten	5.03245960653658
ENSOCUG00000000983	rabK7	RHDV-1_12	kitten	5.48968732575521
ENSOCUG00000000983	rabK8	RHDV-1_24	kitten	6.21511677375154
ENSOCUG00000000983	rabK9	control	kitten	4.8615356677343
ENSOCUG00000001001	rabA130	control	adult	13.4556132085101
ENSOCUG00000001001	rabA440	control	adult	16.3839171041944
ENSOCUG00000001001	rabA443	RHDV-1_24	adult	53.0588536874252
ENSOCUG00000001001	rabA444	RHDV-1_12	adult	11.9169831937866
ENSOCUG00000001001	rabA445	control	adult	17.4705740400144
ENSOCUG00000001001	rabA446	control	adult	12.5400782236075
ENSOCUG00000001001	rabA447	control	adult	30.4425692355855
ENSOCUG00000001001	rabA448	RHDV-1_24	adult	65.2671607965133
ENSOCUG00000001001	rabA449	RHDV-1_24	adult	54.6915312035261
ENSOCUG00000001001	rabA450	RHDV-1_24	adult	18.3125761950013
ENSOCUG00000001001	rabA451	RHDV-1_12	adult	15.1328445236335
ENSOCUG00000001001	rabA452	RHDV-1_12	adult	21.0823497032678
ENSOCUG00000001001	rabK10	RHDV-1_24	kitten	16.3562239696111
ENSOCUG00000001001	rabK11	control	kitten	11.9079776255093
ENSOCUG00000001001	rabK12	control	kitten	12.3724746671975
ENSOCUG00000001001	rabK13	RHDV-1_12	kitten	17.7032823851247
ENSOCUG00000001001	rabK14	control	kitten	10.4245567171989
ENSOCUG00000001001	rabK1	RHDV-1_12	kitten	19.7836547295139
ENSOCUG00000001001	rabK2	control	kitten	21.5666388886668
ENSOCUG00000001001	rabK375	RHDV-2_24	kitten	78.6242328908421
ENSOCUG00000001001	rabK376	RHDV-2_24	kitten	46.1786976767131
ENSOCUG00000001001	rabK377	RHDV-2_24	kitten	46.3990116282584
ENSOCUG00000001001	rabK378	RHDV-2_24	kitten	60.8324044738013
ENSOCUG00000001001	rabK379	RHDV-2_12	kitten	15.6054234834868
ENSOCUG00000001001	rabK380	RHDV-2_12	kitten	9.59047036838365
ENSOCUG00000001001	rabK381	RHDV-2_12	kitten	12.0450130810938
ENSOCUG00000001001	rabK3	control	kitten	12.1196917780952
ENSOCUG00000001001	rabK4	RHDV-1_24	kitten	43.9189811605813
ENSOCUG00000001001	rabK5	RHDV-1_12	kitten	15.6568715960434
ENSOCUG00000001001	rabK6	RHDV-1_24	kitten	26.5303453043627
ENSOCUG00000001001	rabK7	RHDV-1_12	kitten	13.2495461020107
ENSOCUG00000001001	rabK8	RHDV-1_24	kitten	30.9433473416566
ENSOCUG00000001001	rabK9	control	kitten	13.7448872060488
ENSOCUG00000001018	rabA130	control	adult	51.7425630951854
ENSOCUG00000001018	rabA440	control	adult	1.3329288491548
ENSOCUG00000001018	rabA443	RHDV-1_24	adult	0.441106859634176
ENSOCUG00000001018	rabA444	RHDV-1_12	adult	0.66641024438938
ENSOCUG00000001018	rabA445	control	adult	0.150608396896676
ENSOCUG00000001018	rabA446	control	adult	0.321540467271986
ENSOCUG00000001018	rabA447	control	adult	0
ENSOCUG00000001018	rabA448	RHDV-1_24	adult	0.62493989990677
ENSOCUG00000001018	rabA449	RHDV-1_24	adult	1.11723945065569
ENSOCUG00000001018	rabA450	RHDV-1_24	adult	0.0804948404175882
ENSOCUG00000001018	rabA451	RHDV-1_12	adult	0.479561974340498
ENSOCUG00000001018	rabA452	RHDV-1_12	adult	6.41840424299488
ENSOCUG00000001018	rabK10	RHDV-1_24	kitten	9.9324924435922
ENSOCUG00000001018	rabK11	control	kitten	4.77368266044645
ENSOCUG00000001018	rabK12	control	kitten	5.32391334164254
ENSOCUG00000001018	rabK13	RHDV-1_12	kitten	3.55290788351984
ENSOCUG00000001018	rabK14	control	kitten	1.82549841130672
ENSOCUG00000001018	rabK1	RHDV-1_12	kitten	6.92644366897644
ENSOCUG00000001018	rabK2	control	kitten	10.9065573808401
ENSOCUG00000001018	rabK375	RHDV-2_24	kitten	1.57365032472404
ENSOCUG00000001018	rabK376	RHDV-2_24	kitten	5.23734010235893
ENSOCUG00000001018	rabK377	RHDV-2_24	kitten	0.972434375442541
ENSOCUG00000001018	rabK378	RHDV-2_24	kitten	3.1381795958707
ENSOCUG00000001018	rabK379	RHDV-2_12	kitten	5.31559737406268
ENSOCUG00000001018	rabK380	RHDV-2_12	kitten	2.1655900831834
ENSOCUG00000001018	rabK381	RHDV-2_12	kitten	4.8328756189574
ENSOCUG00000001018	rabK3	control	kitten	3.55931468576029
ENSOCUG00000001018	rabK4	RHDV-1_24	kitten	6.7634363880066
ENSOCUG00000001018	rabK5	RHDV-1_12	kitten	15.705195273809
ENSOCUG00000001018	rabK6	RHDV-1_24	kitten	32.0513932222135
ENSOCUG00000001018	rabK7	RHDV-1_12	kitten	21.7110942356936
ENSOCUG00000001018	rabK8	RHDV-1_24	kitten	20.6729770701381
ENSOCUG00000001018	rabK9	control	kitten	4.15440320697295
ENSOCUG00000001103	rabA130	control	adult	0.424467293643851
ENSOCUG00000001103	rabA440	control	adult	0.610925722529282
ENSOCUG00000001103	rabA443	RHDV-1_24	adult	2.45759536081898
ENSOCUG00000001103	rabA444	RHDV-1_12	adult	0.705610847000521
ENSOCUG00000001103	rabA445	control	adult	0.70283918551782
ENSOCUG00000001103	rabA446	control	adult	0.836005214907165
ENSOCUG00000001103	rabA447	control	adult	0.593738052467092
ENSOCUG00000001103	rabA448	RHDV-1_24	adult	1.75764346848779
ENSOCUG00000001103	rabA449	RHDV-1_24	adult	1.70246011528486
ENSOCUG00000001103	rabA450	RHDV-1_24	adult	0.925690664802264
ENSOCUG00000001103	rabA451	RHDV-1_12	adult	0.479561974340498
ENSOCUG00000001103	rabA452	RHDV-1_12	adult	1.17124165018155
ENSOCUG00000001103	rabK10	RHDV-1_24	kitten	0.863694995094974
ENSOCUG00000001103	rabK11	control	kitten	0.36720635849588
ENSOCUG00000001103	rabK12	control	kitten	0.899816339432542
ENSOCUG00000001103	rabK13	RHDV-1_12	kitten	0.673827357219279
ENSOCUG00000001103	rabK14	control	kitten	0.624512614394405
ENSOCUG00000001103	rabK1	RHDV-1_12	kitten	1.42857900672639
ENSOCUG00000001103	rabK2	control	kitten	1.10914142856001
ENSOCUG00000001103	rabK375	RHDV-2_24	kitten	2.09820043296539
ENSOCUG00000001103	rabK376	RHDV-2_24	kitten	1.46420260926164
ENSOCUG00000001103	rabK377	RHDV-2_24	kitten	2.45423913802165
ENSOCUG00000001103	rabK378	RHDV-2_24	kitten	2.11223626645143
ENSOCUG00000001103	rabK379	RHDV-2_12	kitten	0.87780507094613
ENSOCUG00000001103	rabK380	RHDV-2_12	kitten	0.92811003565003
ENSOCUG00000001103	rabK381	RHDV-2_12	kitten	0.594815460794757
ENSOCUG00000001103	rabK3	control	kitten	2.0274577323951
ENSOCUG00000001103	rabK4	RHDV-1_24	kitten	2.08105735015588
ENSOCUG00000001103	rabK5	RHDV-1_12	kitten	1.98127078838821
ENSOCUG00000001103	rabK6	RHDV-1_24	kitten	1.36804727167985
ENSOCUG00000001103	rabK7	RHDV-1_12	kitten	0.82551689109101
ENSOCUG00000001103	rabK8	RHDV-1_24	kitten	1.80723253704832
ENSOCUG00000001103	rabK9	control	kitten	0.707132460761353
ENSOCUG00000001222	rabA130	control	adult	17.6578394155842
ENSOCUG00000001222	rabA440	control	adult	23.8816418806901
ENSOCUG00000001222	rabA443	RHDV-1_24	adult	0
ENSOCUG00000001222	rabA444	RHDV-1_12	adult	17.914675393291
ENSOCUG00000001222	rabA445	control	adult	0
ENSOCUG00000001222	rabA446	control	adult	21.9933679614039
ENSOCUG00000001222	rabA447	control	adult	25.8545933756125
ENSOCUG00000001222	rabA448	RHDV-1_24	adult	0.0781174874883462
ENSOCUG00000001222	rabA449	RHDV-1_24	adult	0
ENSOCUG00000001222	rabA450	RHDV-1_24	adult	0.0804948404175882
ENSOCUG00000001222	rabA451	RHDV-1_12	adult	0
ENSOCUG00000001222	rabA452	RHDV-1_12	adult	0.187398664029048
ENSOCUG00000001222	rabK10	RHDV-1_24	kitten	24.8852120461739
ENSOCUG00000001222	rabK11	control	kitten	47.7892846556782
ENSOCUG00000001222	rabK12	control	kitten	31.8684953549025
ENSOCUG00000001222	rabK13	RHDV-1_12	kitten	25.4216684769092
ENSOCUG00000001222	rabK14	control	kitten	46.9825643752098
ENSOCUG00000001222	rabK1	RHDV-1_12	kitten	29.0477731367699
ENSOCUG00000001222	rabK2	control	kitten	0.0616189682533338
ENSOCUG00000001222	rabK375	RHDV-2_24	kitten	0.0582833453601498
ENSOCUG00000001222	rabK376	RHDV-2_24	kitten	0
ENSOCUG00000001222	rabK377	RHDV-2_24	kitten	0.0463063988305972
ENSOCUG00000001222	rabK378	RHDV-2_24	kitten	0
ENSOCUG00000001222	rabK379	RHDV-2_12	kitten	0
ENSOCUG00000001222	rabK380	RHDV-2_12	kitten	0.0441957159833348
ENSOCUG00000001222	rabK381	RHDV-2_12	kitten	0.0743519325993447
ENSOCUG00000001222	rabK3	control	kitten	19.5086488472684
ENSOCUG00000001222	rabK4	RHDV-1_24	kitten	19.5532680191729
ENSOCUG00000001222	rabK5	RHDV-1_12	kitten	25.3699308269222
ENSOCUG00000001222	rabK6	RHDV-1_24	kitten	29.6084516656424
ENSOCUG00000001222	rabK7	RHDV-1_12	kitten	20.4315430545025
ENSOCUG00000001222	rabK8	RHDV-1_24	kitten	17.1907485231426
ENSOCUG00000001222	rabK9	control	kitten	57.233533542872
ENSOCUG00000001687	rabA130	control	adult	26.9961198757489
ENSOCUG00000001687	rabA440	control	adult	23.0485613499684
ENSOCUG00000001687	rabA443	RHDV-1_24	adult	112.860340800687
ENSOCUG00000001687	rabA444	RHDV-1_12	adult	20.5803163708485
ENSOCUG00000001687	rabA445	control	adult	31.5775605493363
ENSOCUG00000001687	rabA446	control	adult	23.4081460174006
ENSOCUG00000001687	rabA447	control	adult	33.1413785649813
ENSOCUG00000001687	rabA448	RHDV-1_24	adult	86.5932348808318
ENSOCUG00000001687	rabA449	RHDV-1_24	adult	27.4521693589683
ENSOCUG00000001687	rabA450	RHDV-1_24	adult	31.3124929224418
ENSOCUG00000001687	rabA451	RHDV-1_12	adult	25.8430619505713
ENSOCUG00000001687	rabA452	RHDV-1_12	adult	20.2859053811444
ENSOCUG00000001687	rabK10	RHDV-1_24	kitten	26.504640161977
ENSOCUG00000001687	rabK11	control	kitten	58.0710626935628
ENSOCUG00000001687	rabK12	control	kitten	32.4683729145242
ENSOCUG00000001687	rabK13	RHDV-1_12	kitten	42.757408667187
ENSOCUG00000001687	rabK14	control	kitten	40.5452805037598
ENSOCUG00000001687	rabK1	RHDV-1_12	kitten	31.6884797855672
ENSOCUG00000001687	rabK2	control	kitten	36.170334364707
ENSOCUG00000001687	rabK375	RHDV-2_24	kitten	159.40494956001
ENSOCUG00000001687	rabK376	RHDV-2_24	kitten	137.803991725509
ENSOCUG00000001687	rabK377	RHDV-2_24	kitten	156.839772839233
ENSOCUG00000001687	rabK378	RHDV-2_24	kitten	88.8949720137989
ENSOCUG00000001687	rabK379	RHDV-2_12	kitten	17.7511692124662
ENSOCUG00000001687	rabK380	RHDV-2_12	kitten	32.3954598157844
ENSOCUG00000001687	rabK381	RHDV-2_12	kitten	56.5818207081013
ENSOCUG00000001687	rabK3	control	kitten	31.76350447419
ENSOCUG00000001687	rabK4	RHDV-1_24	kitten	56.882234237594
ENSOCUG00000001687	rabK5	RHDV-1_12	kitten	34.2614875357864
ENSOCUG00000001687	rabK6	RHDV-1_24	kitten	39.0870649051385
ENSOCUG00000001687	rabK7	RHDV-1_12	kitten	35.3321229386952
ENSOCUG00000001687	rabK8	RHDV-1_24	kitten	34.249260519184
ENSOCUG00000001687	rabK9	control	kitten	29.3018013427985
ENSOCUG00000001882	rabA130	control	adult	4.11733274834535
ENSOCUG00000001882	rabA440	control	adult	3.55447693107946
ENSOCUG00000001882	rabA443	RHDV-1_24	adult	2.64664115780506
ENSOCUG00000001882	rabA444	RHDV-1_12	adult	3.44965302978032
ENSOCUG00000001882	rabA445	control	adult	6.57656666448817
ENSOCUG00000001882	rabA446	control	adult	4.7587989156254
ENSOCUG00000001882	rabA447	control	adult	5.82942815149509
ENSOCUG00000001882	rabA448	RHDV-1_24	adult	2.92940578081298
ENSOCUG00000001882	rabA449	RHDV-1_24	adult	3.03250708035115
ENSOCUG00000001882	rabA450	RHDV-1_24	adult	2.0123710104397
ENSOCUG00000001882	rabA451	RHDV-1_12	adult	4.31605776906448
ENSOCUG00000001882	rabA452	RHDV-1_12	adult	6.27785524497309
ENSOCUG00000001882	rabK10	RHDV-1_24	kitten	6.96354089795323
ENSOCUG00000001882	rabK11	control	kitten	5.717927582293
ENSOCUG00000001882	rabK12	control	kitten	3.8242194425883
ENSOCUG00000001882	rabK13	RHDV-1_12	kitten	7.04455873456519
ENSOCUG00000001882	rabK14	control	kitten	4.27550943700785
ENSOCUG00000001882	rabK1	RHDV-1_12	kitten	4.8052202953524
ENSOCUG00000001882	rabK2	control	kitten	4.49818468249337
ENSOCUG00000001882	rabK375	RHDV-2_24	kitten	3.49700072160899
ENSOCUG00000001882	rabK376	RHDV-2_24	kitten	3.88576846304049
ENSOCUG00000001882	rabK377	RHDV-2_24	kitten	3.2414479181418
ENSOCUG00000001882	rabK378	RHDV-2_24	kitten	2.47433391212882
ENSOCUG00000001882	rabK379	RHDV-2_12	kitten	4.92546178697551
ENSOCUG00000001882	rabK380	RHDV-2_12	kitten	2.51915581105008
ENSOCUG00000001882	rabK381	RHDV-2_12	kitten	2.89972537137444
ENSOCUG00000001882	rabK3	control	kitten	3.28898698810761
ENSOCUG00000001882	rabK4	RHDV-1_24	kitten	3.85862717008069
ENSOCUG00000001882	rabK5	RHDV-1_12	kitten	4.05918893230756
ENSOCUG00000001882	rabK6	RHDV-1_24	kitten	4.78816545087946
ENSOCUG00000001882	rabK7	RHDV-1_12	kitten	5.15948056931881
ENSOCUG00000001882	rabK8	RHDV-1_24	kitten	4.18749002486806
ENSOCUG00000001882	rabK9	control	kitten	5.30349345571014
ENSOCUG00000001885	rabA130	control	adult	32.2170675875683
ENSOCUG00000001885	rabA440	control	adult	29.1022798732131
ENSOCUG00000001885	rabA443	RHDV-1_24	adult	85.133623909396
ENSOCUG00000001885	rabA444	RHDV-1_12	adult	29.400451958355
ENSOCUG00000001885	rabA445	control	adult	31.5273577503708
ENSOCUG00000001885	rabA446	control	adult	35.2408352130097
ENSOCUG00000001885	rabA447	control	adult	32.709569072278
ENSOCUG00000001885	rabA448	RHDV-1_24	adult	109.403541227429
ENSOCUG00000001885	rabA449	RHDV-1_24	adult	55.8087706541817
ENSOCUG00000001885	rabA450	RHDV-1_24	adult	31.1515032416066
ENSOCUG00000001885	rabA451	RHDV-1_12	adult	37.9919653005306
ENSOCUG00000001885	rabA452	RHDV-1_12	adult	35.4651971674972
ENSOCUG00000001885	rabK10	RHDV-1_24	kitten	27.4762970314589
ENSOCUG00000001885	rabK11	control	kitten	27.7503090920458
ENSOCUG00000001885	rabK12	control	kitten	32.4683729145242
ENSOCUG00000001885	rabK13	RHDV-1_12	kitten	25.911724736705
ENSOCUG00000001885	rabK14	control	kitten	26.421687532071
ENSOCUG00000001885	rabK1	RHDV-1_12	kitten	36.7967319914373
ENSOCUG00000001885	rabK2	control	kitten	37.1562378567603
ENSOCUG00000001885	rabK375	RHDV-2_24	kitten	102.054137725622
ENSOCUG00000001885	rabK376	RHDV-2_24	kitten	95.1731696020063
ENSOCUG00000001885	rabK377	RHDV-2_24	kitten	63.3934599990876
ENSOCUG00000001885	rabK378	RHDV-2_24	kitten	108.025797627088
ENSOCUG00000001885	rabK379	RHDV-2_12	kitten	24.7736097800352
ENSOCUG00000001885	rabK380	RHDV-2_12	kitten	28.1526710813842
ENSOCUG00000001885	rabK381	RHDV-2_12	kitten	63.645254305039
ENSOCUG00000001885	rabK3	control	kitten	34.1513991367886
ENSOCUG00000001885	rabK4	RHDV-1_24	kitten	81.0311705716945
ENSOCUG00000001885	rabK5	RHDV-1_12	kitten	35.6628741909878
ENSOCUG00000001885	rabK6	RHDV-1_24	kitten	36.9861351664873
ENSOCUG00000001885	rabK7	RHDV-1_12	kitten	35.538502161468
ENSOCUG00000001885	rabK8	RHDV-1_24	kitten	37.5992525390784
ENSOCUG00000001885	rabK9	control	kitten	26.4290757209556
ENSOCUG00000002114	rabA130	control	adult	6.91881688639477
ENSOCUG00000002114	rabA440	control	adult	10.0525050707091
ENSOCUG00000002114	rabA443	RHDV-1_24	adult	25.7102283901063
ENSOCUG00000002114	rabA444	RHDV-1_12	adult	12.5049922329537
ENSOCUG00000002114	rabA445	control	adult	6.02433587586703
ENSOCUG00000002114	rabA446	control	adult	9.83913829852278
ENSOCUG00000002114	rabA447	control	adult	15.4371893641444
ENSOCUG00000002114	rabA448	RHDV-1_24	adult	32.1844048451986
ENSOCUG00000002114	rabA449	RHDV-1_24	adult	37.5073244148695
ENSOCUG00000002114	rabA450	RHDV-1_24	adult	7.76775210029726
ENSOCUG00000002114	rabA451	RHDV-1_12	adult	8.15255356378847
ENSOCUG00000002114	rabA452	RHDV-1_12	adult	11.3376191737574
ENSOCUG00000002114	rabK10	RHDV-1_24	kitten	7.55733120708102
ENSOCUG00000002114	rabK11	control	kitten	4.51139240437796
ENSOCUG00000002114	rabK12	control	kitten	4.72403578202085
ENSOCUG00000002114	rabK13	RHDV-1_12	kitten	4.2879922732136
ENSOCUG00000002114	rabK14	control	kitten	5.81277125705561
ENSOCUG00000002114	rabK1	RHDV-1_12	kitten	9.35069895311819
ENSOCUG00000002114	rabK2	control	kitten	9.92065388878675
ENSOCUG00000002114	rabK375	RHDV-2_24	kitten	26.2275054120674
ENSOCUG00000002114	rabK376	RHDV-2_24	kitten	15.7120203070768
ENSOCUG00000002114	rabK377	RHDV-2_24	kitten	17.5038187579657
ENSOCUG00000002114	rabK378	RHDV-2_24	kitten	18.1048822838694
ENSOCUG00000002114	rabK379	RHDV-2_12	kitten	3.46245333539863
ENSOCUG00000002114	rabK380	RHDV-2_12	kitten	7.69005458110025
ENSOCUG00000002114	rabK381	RHDV-2_12	kitten	4.46111595596068
ENSOCUG00000002114	rabK3	control	kitten	11.8493640804425
ENSOCUG00000002114	rabK4	RHDV-1_24	kitten	25.4062418164863
ENSOCUG00000002114	rabK5	RHDV-1_12	kitten	10.7761801417212
ENSOCUG00000002114	rabK6	RHDV-1_24	kitten	13.2407432366157
ENSOCUG00000002114	rabK7	RHDV-1_12	kitten	11.1032021851741
ENSOCUG00000002114	rabK8	RHDV-1_24	kitten	17.1466696807755
ENSOCUG00000002114	rabK9	control	kitten	4.81733988893671
ENSOCUG00000002131	rabA130	control	adult	8.14977203796194
ENSOCUG00000002131	rabA440	control	adult	9.55265675227604
ENSOCUG00000002131	rabA443	RHDV-1_24	adult	47.0093881838707
ENSOCUG00000002131	rabA444	RHDV-1_12	adult	5.01767713422592
ENSOCUG00000002131	rabA445	control	adult	4.81946870069362
ENSOCUG00000002131	rabA446	control	adult	10.6108354199755
ENSOCUG00000002131	rabA447	control	adult	9.39185646629764
ENSOCUG00000002131	rabA448	RHDV-1_24	adult	69.0949176834422
ENSOCUG00000002131	rabA449	RHDV-1_24	adult	34.1024041842998
ENSOCUG00000002131	rabA450	RHDV-1_24	adult	7.28478305779173
ENSOCUG00000002131	rabA451	RHDV-1_12	adult	6.66058297695136
ENSOCUG00000002131	rabA452	RHDV-1_12	adult	10.0726781915613
ENSOCUG00000002131	rabK10	RHDV-1_24	kitten	8.20510245340225
ENSOCUG00000002131	rabK11	control	kitten	9.54736532089289
ENSOCUG00000002131	rabK12	control	kitten	11.3226889378595
ENSOCUG00000002131	rabK13	RHDV-1_12	kitten	9.37232596859543
ENSOCUG00000002131	rabK14	control	kitten	5.14021921078472
ENSOCUG00000002131	rabK1	RHDV-1_12	kitten	23.8529403850376
ENSOCUG00000002131	rabK2	control	kitten	29.2073909520802
ENSOCUG00000002131	rabK375	RHDV-2_24	kitten	37.5927577572966
ENSOCUG00000002131	rabK376	RHDV-2_24	kitten	35.8166484419385
ENSOCUG00000002131	rabK377	RHDV-2_24	kitten	25.746357749812
ENSOCUG00000002131	rabK378	RHDV-2_24	kitten	48.9435317740604
ENSOCUG00000002131	rabK379	RHDV-2_12	kitten	3.51122028378452
ENSOCUG00000002131	rabK380	RHDV-2_12	kitten	5.48026878193351
ENSOCUG00000002131	rabK381	RHDV-2_12	kitten	9.44269544011677
ENSOCUG00000002131	rabK3	control	kitten	19.3284303821667
ENSOCUG00000002131	rabK4	RHDV-1_24	kitten	57.4458539365945
ENSOCUG00000002131	rabK5	RHDV-1_12	kitten	16.4300504402925
ENSOCUG00000002131	rabK6	RHDV-1_24	kitten	32.9308521825792
ENSOCUG00000002131	rabK7	RHDV-1_12	kitten	11.6397881643832
ENSOCUG00000002131	rabK8	RHDV-1_24	kitten	27.32888226756
ENSOCUG00000002131	rabK9	control	kitten	12.551601178514
ENSOCUG00000002135	rabA130	control	adult	12.8189122680443
ENSOCUG00000002135	rabA440	control	adult	9.44157934817981
ENSOCUG00000002135	rabA443	RHDV-1_24	adult	90.1118298966959
ENSOCUG00000002135	rabA444	RHDV-1_12	adult	7.72251871439459
ENSOCUG00000002135	rabA445	control	adult	7.83163663862713
ENSOCUG00000002135	rabA446	control	adult	8.74590070979803
ENSOCUG00000002135	rabA447	control	adult	10.8492135041714
ENSOCUG00000002135	rabA448	RHDV-1_24	adult	132.877846217677
ENSOCUG00000002135	rabA449	RHDV-1_24	adult	75.7062732515735
ENSOCUG00000002135	rabA450	RHDV-1_24	adult	11.148535397836
ENSOCUG00000002135	rabA451	RHDV-1_12	adult	7.40656827036991
ENSOCUG00000002135	rabA452	RHDV-1_12	adult	9.74473052951047
ENSOCUG00000002135	rabK10	RHDV-1_24	kitten	9.55462588323815
ENSOCUG00000002135	rabK11	control	kitten	9.4949072696792
ENSOCUG00000002135	rabK12	control	kitten	7.64843888517661
ENSOCUG00000002135	rabK13	RHDV-1_12	kitten	8.63724157890167
ENSOCUG00000002135	rabK14	control	kitten	7.73434853211532
ENSOCUG00000002135	rabK1	RHDV-1_12	kitten	23.4200376557266
ENSOCUG00000002135	rabK2	control	kitten	33.5207187298136
ENSOCUG00000002135	rabK375	RHDV-2_24	kitten	161.211733266174
ENSOCUG00000002135	rabK376	RHDV-2_24	kitten	102.606813618258
ENSOCUG00000002135	rabK377	RHDV-2_24	kitten	78.5356524166929
ENSOCUG00000002135	rabK378	RHDV-2_24	kitten	152.02066157689
ENSOCUG00000002135	rabK379	RHDV-2_12	kitten	9.80215662556512
ENSOCUG00000002135	rabK380	RHDV-2_12	kitten	13.5238890909004
ENSOCUG00000002135	rabK381	RHDV-2_12	kitten	12.937236272286
ENSOCUG00000002135	rabK3	control	kitten	20.274577323951
ENSOCUG00000002135	rabK4	RHDV-1_24	kitten	76.6089237026132
ENSOCUG00000002135	rabK5	RHDV-1_12	kitten	13.8205718409519
ENSOCUG00000002135	rabK6	RHDV-1_24	kitten	27.5075219269912
ENSOCUG00000002135	rabK7	RHDV-1_12	kitten	12.4240292109197
ENSOCUG00000002135	rabK8	RHDV-1_24	kitten	33.1913683023752
ENSOCUG00000002135	rabK9	control	kitten	11.490902487372
ENSOCUG00000002139	rabA130	control	adult	3.6928654547015
ENSOCUG00000002139	rabA440	control	adult	4.44309616384932
ENSOCUG00000002139	rabA443	RHDV-1_24	adult	36.9899609436088
